customer_id,isDefault
AB27FE5A-0154-41B0-BEF7-658EF2FF11FD-750,0.26147577896571866
AB2D1ED6-B3A2-442E-90A3-0A04000EC525-750,0.212200658004841
AB3A0AD3-743F-4BDA-B815-8C141F4D97BD-750,0.19859647673250994
AB411A2E-5F32-40BF-AB2F-50181A0571C4-500,0.24927953084024987
AB4953E2-D70E-49C0-BFA3-F1FE08404690-600,0.9723576196675708
AB4C5080-7710-4BCF-BD36-188B7F0A2974-750,0.11606580558315803
AB53586B-A7C0-4C11-9A86-F243C3A71F31-500,0.5881961713534982
AB632E21-65E5-4702-8730-95AAB7108777-750,0.2524788697056832
AB676E67-BC4A-478D-A7EC-64CFD07DCD94-500,0.6876662991894527
AB6836A4-F10D-4310-AFB6-92DA9B4C3F1A-500,0.2144307233998902
AB6CB2AF-0896-424C-8B0E-23894B408EC8-500,0.2842158227612082
AB6D912F-39A3-4322-9827-8AC8AA6B67F1-250,0.168115430508966
AB79E001-42E4-4A36-91CF-88746A5C2EDC-500,0.23743572135402666
AB7C8AEA-9234-401E-839A-BA28AF8ABA86-750,0.12283060398769736
AB7D04D3-33A9-4148-8D2C-E36174BBD636-500,0.28464327266445505
AB7EEB0D-F7A3-4981-BC18-48AD2761292F-500,0.36583938525409054
AB805A33-78C9-473F-9869-7E99B0A50052-500,0.47566215090245645
AB85FA2C-1EDA-4E60-8457-787E0A516471-1250,0.08455301016418217
AB8AC689-FEBE-450A-93EB-6866D40FD60A-500,0.1918381594940711
AB97ED1F-CEDD-4C5D-A8CE-2DC02BCD17C4-500,0.28685627142830317
AB9A9DE6-49EE-491E-B41B-D8025F49DF86-1000,0.0938557574451014
ABA17FDC-00D6-408E-BB8B-5866F6E2480C-500,0.4142733477621234
ABA40344-F3D9-4BB0-BD79-F5981FF4258C-600,0.23558096825891475
ABA5B922-6764-480A-98C1-516E597FF2A1-750,0.12224001849484048
ABAC4856-1A41-4EB8-8163-3CFA82476F3D-1000,0.1222251623700267
ABAF826B-3317-4C04-BFFE-24D0A57C4BDE-750,0.11046686956166837
ABB431A5-A7A3-48CA-A426-6B5606B17185-1000,0.1371334393635179
ABB5B5CA-C3C5-4837-970A-F28B4267754F-1000,0.11801625913455417
ABC52F7E-E9EB-4A74-B9A2-1D9612B91256-750,0.19560980011298157
ABD02EC4-FFC8-4A06-958B-0FF6A7F52DB7-500,0.21731468497591552
ABD10848-1486-436F-99C9-9B428C247B0F-500,0.2144307233998902
ABD28F8D-3EDB-4211-8AE9-6805458C43C0-500,0.4207673454249681
ABD316FB-E2B7-48B6-B26C-ABDCAB6F1004-1000,0.09866307126919914
ABD68505-82D0-48FA-AB7A-F88F6E7CCA94-500,0.3002314406468386
ABD80D2A-C285-485C-822C-1B1163E285DE-850,0.15112089696854195
ABDD4955-083F-4B8C-9C87-CCCCDCD62D9D-700,0.2070161448672617
ABE2487D-1ADA-4E71-AB23-555243876324-750,0.12819398990814812
ABE385CC-2223-46F0-896E-F60C9049BF7E-750,0.40967842564465157
ABE8269F-F71C-436E-B816-F5745E9C3672-750,0.1556415355109835
ABE84601-D7C4-4258-A9AC-A33708060F9B-750,0.11153071966189382
ABE9B4E2-4689-46DB-A689-1CD0F3EE4DED-500,0.43161143717318246
ABEBB662-7799-44ED-A6A0-C26FD1488792-500,0.9575796017161764
ABEE4761-25A4-47D3-83CF-A6F79B44B407-250,0.1375772083762609
ABEEAC17-EE73-4AD4-A877-A499CA21251E-400,0.30026798278965383
ABF7F80D-15F4-4B63-9486-E0484BAF29AC-500,0.3242014106619717
ABFB87F1-154A-4922-A83C-D7C06E30F188-750,0.11046686956166837
ABFF3A7C-9A6D-4F20-BA57-670727B1646C-300,0.4465615392149717
AC014849-EFB3-455F-A234-0991AA9B386B-250,0.07660704942111735
AC033BAA-D8A5-43AE-BBC1-C4984D3B5FC3-500,0.5039122264564513
AC0890CB-2F6A-44F5-9ACC-34EE4AFD3F54-500,0.3932327236459027
AC0AE21F-C5BF-4897-A2FF-20595D132C06-500,0.34326620698537086
AC0B84BB-CA10-44A2-99E6-662D9C5A2C8C-500,0.33471299903258894
AC16EE95-F19C-4033-A5C8-C06F85010075-750,0.1314417120356158
AC26461C-794A-4345-B662-73B26BA2C238-500,0.6111322070034185
AC267AED-3047-47D1-84CD-24E6E469418C-750,0.10481629676438102
AC2F928E-83A6-4B5D-84A7-03D61220EE10-500,0.3572786370788165
AC2FE820-1842-4BC7-AAB0-C842F3D1685A-700,0.30319156840889927
AC33C1F9-B4AD-4980-9A0C-D1A80C1631C1-750,0.11436505721458923
AC393D1F-DC9B-4CCB-B799-F5E5FBE95660-500,0.35970866209937846
AC3F9DC5-8DD1-44B2-AA60-1B095975D6F7-750,0.1389483868856218
AC4756C1-CD9A-48AB-AA30-79BAADD6E33F-500,0.3041557021269715
AC488684-4EF6-43EC-A3D0-210C84F43AFE-500,0.2789179308061507
AC48D498-8B9B-4590-98A0-C31A831D713D-500,0.25853692484619006
AC49260F-FD1E-4BE0-A8D5-3592EE2057C8-500,0.49300682088151876
AC495F79-544B-499D-AFC5-21D73B505589-500,0.390899852367502
AC4B4C93-ED59-4F13-BC2B-814ED4696B5A-750,0.19859647673250994
AC54F13C-09C3-4C14-A6CF-48C2745E791F-500,0.25853692484619006
AC6797CD-AEE7-4320-B65D-73DF7F7615AF-750,0.12507134903822736
AC6B1909-A1F1-4188-9A44-E2ED2117A500-500,0.28805265397627355
AC6C9BAD-6582-4E9E-89AE-6D06E22B6514-500,0.2340514562781063
AC6F63BF-315E-4407-A150-A225DBA5614C-300,0.5294720224896656
AC74A1DD-6AB4-4CA8-BCB7-D4F14C58F5F0-750,0.23450251883558512
AC784653-ADD6-40F7-9BD8-8B8618799A28-600,0.1888079032745155
AC78FB51-CD91-4082-AD80-C2B4610F773F-600,0.2557249748852795
AC91254A-F121-416B-A240-CBC71DF94AC8-600,0.4111565701816415
AC91284F-3C04-4EF9-8D23-6ED4A68B480F-500,0.28354891586504993
AC915749-8588-4B04-BB1B-1D6C52D7B227-500,0.3085407643923642
AC918A50-43AD-4C60-AA98-F53A4011AFF3-500,0.2555418427236787
AC926E96-CBBA-4975-ACC2-6A5A66A311C2-700,0.4111565701816415
AC9D9A64-34F4-483A-9B6F-2E4244E7AF90-500,0.28306441368370083
ACA14CF4-412E-4C95-A2D1-19430ABFB851-750,0.15242605038127538
ACA84B1F-A3CD-4F16-A091-7F8CA091FCB3-500,0.9484345286484115
ACACB90B-F0AB-4F17-9815-EA1A95C35FAA-750,0.11287507091370244
ACB21976-730E-4AA7-92B1-67218A0EBBB7-500,0.47566215090245645
ACB8AF08-DDBD-478C-AF8F-49161B575C18-750,0.20812725725306316
ACB8FCB1-07A4-4C9B-A4F6-11CDAA16CE0F-250,0.09486173618246778
ACBBA972-4CC6-4108-A36B-5D16809FF00F-600,0.30319156840889927
ACBBE15F-DE8E-4FCE-914C-ADC4984DF07A-600,0.4201397322142466
ACC07A09-D3F3-436E-B2E7-E1A75C285CB6-500,0.28685627142830317
ACC125C8-1138-48F0-8418-71A4279AAD64-1250,0.10252036634063134
ACC8C317-DC60-4155-9396-98883D988A92-750,0.24250375089699125
ACCE1572-8C04-4DBF-A557-75F1676CB353-500,0.29507213084866063
ACD57733-5F41-4C25-A366-69BBB8C1F470-750,0.12819398990814812
ACD6CC7F-3A5A-41BF-AA61-4E9541A4D7AD-750,0.1556415355109835
ACDC402B-D296-4ECE-9245-B156B71DAACB-500,0.32808335949842965
ACE11FC0-ED10-41E9-87C6-12A5BC076021-750,0.14112214056410016
ACE52FDB-9C01-4187-BEEE-5E2A1719EEB2-500,0.28685627142830317
ACE7CB9B-69D6-476D-A46B-FBF27E745D99-500,0.28685627142830317
ACEA19B8-5313-48E3-9FE9-334A190FAAD3-250,0.1875550627501268
ACEA3939-620F-4133-BA1D-29E768DCAA9E-1000,0.09378932116905586
ACEAF576-F3E8-45F2-BE28-8C4FDF8125D2-600,0.30319156840889927
ACEC0DD2-2336-4D95-9B1A-90AB2BD33843-750,0.14502859134189153
ACF3E385-5D9C-4B91-928C-C9212CA3C049-750,0.097793783765307
ACF4EB93-07FC-40B9-92DB-980518580840-600,0.24834813137569733
ACF4F664-F28E-4DE1-98EC-6E8374BE225D-500,0.4696524557011091
ACF67E2C-14CF-4358-834A-76526020828C-750,0.17400268497300317
ACF87BC8-E841-4BB0-9E02-55A4BBB60741-750,0.17787407023499666
ACFB6A35-E7A3-4A9B-9055-031A51475A25-500,0.9762927117418098
AD0ADE9B-4C9D-40FB-BFA6-9A8448139ADE-750,0.1768298821941136
AD0B0B0D-5004-45DE-9E41-B009E3383ABB-750,0.12819398990814812
AD0EB7B5-A339-40D4-ABCE-32282300769F-750,0.1556415355109835
AD0F35AE-EA1F-4BBC-84F9-BCE87F5673C5-1250,0.0938557574451014
AD0FAD3B-FA68-4F01-812C-1FFCB7D04719-500,0.28805265397627355
AD12A152-B6A3-4525-9982-3B8C94E9FA82-750,0.1556415355109835
AD137192-E535-4F15-941B-E4CA9413A579-500,0.2890478549935893
AD152AC0-66C7-431B-89DA-0FA17094F698-600,0.417636546872918
AD1BACBD-5CF3-4B74-97F6-19D87D6AE1B4-250,0.10934106309118678
AD2D28A4-ED5A-43BD-AC5B-1BD30B898150-1000,0.10929061787385735
AD30D583-12ED-44AC-BE4A-CABF09C7C295-750,0.13245741702502664
AD328AE3-DFAC-4C03-9AA0-9E620ECB1C16-500,0.08838866227114386
AD36BE89-64D5-4BB5-9252-50C87E201FF4-750,0.11606580558315803
AD3DE80C-928A-4A10-B41D-A63184852DAE-750,0.1314417120356158
AD43DFAE-E259-4AE9-92CC-0B3A6625AAF9-700,0.2744056970318024
AD4D6F5D-33D8-46AC-9530-19408D54BD0C-600,0.21008780196279883
AD59F461-07C0-435C-A4CD-453929B7D8C9-500,0.2340514562781063
AD5EE4A1-CAA8-4D65-A8E4-078086600EE8-750,0.8642943515455788
AD60DE81-A3A5-4E9F-8E42-8FDB48F69962-600,0.38290630442851764
AD610579-BFD4-46DB-BC5D-7A662F5CAF50-500,0.2555418427236787
AD694F6C-ED20-43F2-930F-F8C3E5522352-500,0.45894428973166507
AD6B02F4-6D3C-4587-9B94-78A46182E2D7-500,0.4039760043308875
AD6F312E-487C-4DF7-B4EC-E5F81BCE18D8-750,0.1248688485759768
AD70F585-3556-4ADB-A70D-9B5EEB00B09E-500,0.37311819060535967
AD77A245-1394-41A0-8857-0C984F006C94-500,0.3085407643923642
AD7C4296-18D8-4B73-9A62-74AC77FCC933-500,0.18646565836866602
AD82EF13-9625-40F0-9B4F-B5D39A57CBF6-500,0.47566215090245645
AD8846BE-6BD5-4A41-89FE-40D06F44127D-500,0.3041557021269715
AD93D73E-97EB-4121-BB4A-14582FA07F46-1000,0.10140697683989308
AD94B3E8-652E-404D-BAC4-B588C2A4C727-600,0.2027214968225757
AD94BCEB-FF09-4369-B945-A2BDF12BF947-250,0.10934106309118678
AD95ADA7-CCCD-4B21-A8A4-1D994C872039-500,0.24441049823931738
AD95D3A7-F600-461C-A7CD-FB23E5FB9ADA-750,0.13777352446293076
AD9B4712-CD1B-48A3-9914-4DF0BD1F7060-1000,0.17566656125822785
AD9B61CD-CDB2-4956-81EF-1C1F26557BA6-600,0.30062682114286504
AD9E7151-EF0E-4755-841F-E1A60485E5C5-1000,0.13147663634037537
AD9F9759-7B8B-4F18-8F76-768622EE789A-500,0.34326620698537086
ADA0F604-7E74-4055-8FC7-E898906FE58B-500,0.2694611629821498
ADA5E95B-3DBE-480A-980A-09FFFCF991F7-500,0.4315411703167509
ADA671B0-C7AD-4CD6-B42E-3F8C51098758-500,0.23743572135402666
ADA92B32-1C8D-474F-8E38-CE2F276798B0-500,0.35371547133937703
ADAAD2EB-D2D1-4E9B-BF6A-5600FFE5C1E3-500,0.321232904764611
ADB1D446-8C77-41C5-A357-C1BBEF0F05FB-1000,0.16032622648076536
ADB418C2-D98D-40BE-9CE7-1BF943161162-500,0.2842158227612082
ADB900CC-A148-4E36-B2DB-E69286BE05CB-600,0.2417021078230706
ADB9D55D-E587-4095-AC32-379CCB75C871-500,0.21254123142401282
ADC05B0B-9CE0-4227-80A4-DE52B14C1768-750,0.11504917640589439
ADC6BD32-C37F-40AA-B3DB-0A92656EDA5C-700,0.2744056970318024
ADCA59B8-E144-45EB-8AD7-F4AEB8E0ADF9-500,0.23442817013691525
ADCE5A54-C4FF-4CFD-95E1-03DC55A1DB6E-500,0.28685627142830317
ADD0C7DC-69B9-40CC-9A30-F56D04672A5F-1000,0.0938557574451014
ADD49390-68C1-47B9-A83A-AE03512F6C3E-1000,0.08455301016418217
ADD55A92-CCAE-4B81-A65A-AD1AD73B6CAF-300,0.2876233943448627
ADE577EC-1DCB-425E-A960-350D8770EBBB-500,0.24825303140514793
ADE6D00F-2B56-4115-8901-706EB83B62BB-500,0.36625006869364746
ADEBF304-D712-4AA7-A615-0BBE4029C80C-1250,0.19621786115015605
ADF22DDA-72FB-40C3-8673-9E94C1A93863-600,0.25683828029742145
ADF3232B-4382-4E9A-9482-9D0C96B5769B-750,0.2252895373279079
ADF7187E-138C-43C5-A97F-340A98A01460-750,0.11415251044164922
ADFC6382-8B8D-4223-89D9-09F85A06A2B7-250,0.1520719513131123
ADFF1A3D-E75E-4305-8647-0F11F4C1B25A-750,0.11287507091370244
AE00AC7F-FE36-4AC4-B350-55CABE72612D-750,0.1292365058389815
AE055D23-40C5-4A2C-AF36-20EFC99F708C-500,0.36482105985947394
AE111155-D5A8-431B-BE60-32156B92D048-500,0.31389401662095556
AE123DFE-87A7-48A8-BB64-15E523A6C715-600,0.30866267166780403
AE165F38-B1D8-4227-B78F-CC4C51625FF8-750,0.15323409221386491
AE1DBEFC-35E6-489A-82DB-DB8E68C133B4-500,0.2842512851681273
AE213512-CC79-4FF3-8335-10F83BBD380F-300,0.343107807442539
AE244F22-50CA-4C27-A97C-86679B3C0725-750,0.17400268497300317
AE25C4C3-4879-4CB0-9F89-81FF1E6EED94-600,0.2557249748852795
AE3F8D46-23A9-48A5-9DCE-6D2E08CC161D-400,0.28685627142830317
AE41D218-C7E4-417F-B5B5-D1966883B8E4-1000,0.13728511608306224
AE49638F-C0A6-4364-8489-D79F79372AB2-750,0.20702258410590024
AE4FE1A3-9258-402F-AC2D-830DFFD692C5-750,0.23995857522868014
AE57CA7E-12B5-4C81-9BF3-E4987A709073-500,0.1912880827056203
AE58BB90-13CB-4289-ADD1-9E4F47E5B708-500,0.27884992416936993
AE5D9C4F-AE7C-4AC7-85B1-31767876A980-750,0.11417013812186261
AE62036B-3DB9-470A-A708-E7288650F447-750,0.14502859134189153
AE63598A-577A-4611-AF29-84F7D2199669-1000,0.1797966691051463
AE63736E-B41B-4469-8762-2E8577E4F097-1000,0.1293661054924936
AE68F366-36D6-4652-903C-990DC451D988-750,0.1264945815198783
AE6BB6A8-C5AC-45AD-B0F9-36C364A8164B-1250,0.11801625913455417
AE6F9D0C-B404-4FE8-977A-5E6B97EB270D-750,0.19582396120397183
AE73BAFF-9620-4968-A189-1D9948E07C7D-500,0.2747865672421986
AE751F1D-0414-4657-992B-10CCA4982411-750,0.11606580558315803
AE75B32F-52EB-4E03-B06D-CBECEE8DA82A-1000,0.10866855807444867
AE77488A-5635-4E0B-B093-BB1B5274F5A7-1000,0.12654300578674557
AE78EA55-BC3C-43EC-95F5-0D3612C0EF76-500,0.25853692484619006
AE81A215-5078-47BD-8588-539687B64547-250,0.0867818154674281
AE8677CA-FAC1-43F9-8725-DF24A89E6092-750,0.8724234209833254
AE8F1F37-A9F2-4D9F-BEDC-10375D631B3F-750,0.17288705370692714
AE91C382-37B9-455F-AD29-0F7C38E4BBFD-500,0.29507213084866063
AE927FD4-E0DC-4A7A-9D65-386C3A76B447-500,0.35722935263267336
AE978320-B628-42F4-A0FB-A93A6D9492E2-500,0.3566500205221275
AEABEF16-C4FD-47A4-9190-A1B5A3507966-750,0.19148303442342246
AEADB7D6-5C00-40D5-A226-60137BEA32C5-1000,0.11020726760241911
AEB0B775-24CD-40BD-8266-91088BCBE3CE-500,0.3085407643923642
AEB75EAA-210B-4FB1-B294-93F72EDFDCE2-250,0.1198619518532948
AEBC0D9A-0D80-4DD0-B891-3D3E15544FBD-500,0.23743572135402666
AEC2A5EF-1DC1-4FB3-AE60-DB330250F842-500,0.28685627142830317
AEC90BDB-297D-4FA3-9C19-E507AA2672D4-600,0.21008780196279883
AEC9E11F-B098-4B7E-91C4-AF9C52111546-300,0.28709139894704205
AECD44B8-E839-4461-B3B3-91CC45741226-600,0.17597710595499852
AECD9E86-6312-4EA6-9125-6BEA10067217-300,0.5578939968271258
AED33725-F22B-482D-90B1-1B48B2CB4FCB-500,0.398371537740044
AED4761D-051D-45C5-8A88-64773EC46D2C-300,0.3499207239319302
AED59240-9E25-4AEC-A9DD-7324E34BFE45-1000,0.09695627642474039
AED6DD03-573C-4A6F-A68C-C2E6E2FFD6BD-500,0.24242500095818037
AEE4CD5B-B5C5-4D58-851A-456EAF8DE372-750,0.3291066115262977
AEE6088C-FBA2-4C69-8853-B8645B235455-500,0.3596307812725339
AEE81ACF-19D3-4F20-A7A6-4C11D4917336-1250,0.12018121125720778
AEECC394-2D89-4F06-96E3-67A9E9F8C5D3-1000,0.09227036730839273
AEEDB0B7-3D60-4676-8A7B-007E7A6A3D24-500,0.24515250948870376
AEEDE2F9-7E60-432A-859D-376C61093417-750,0.1768298821941136
AEF2DE95-2F6C-4A78-BA12-BEF2AE4821AF-700,0.2557249748852795
AEFBBB6A-2EA7-43B4-B716-B28836532D23-500,0.28685627142830317
AF0357C0-770C-4C91-8C50-26309834BE36-1250,0.11801625913455417
AF051CB9-BEF2-4D45-8ADF-65869E2B42EB-1000,0.12018121125720778
AF082B02-FB37-4B56-A37E-13FF402D546A-1000,0.1039360139131444
AF083264-CF2D-42CC-AA6D-52870B1B4624-1000,0.2918933521986293
AF0FEB43-B0E0-4C60-A2DA-65063363D87F-750,0.09070165796916493
AF14982F-354C-4439-83FC-85FF39C6C4F1-750,0.2525328241593359
AF17C8DB-CBFF-4F0A-A85D-5895DE08D9D1-450,0.2528113094793367
AF19C990-0A3A-4D81-8987-7E7932A71D96-750,0.18061180920556574
AF1FC340-F6C8-45F6-84DA-E7B5E0666276-1000,0.11801625913455417
AF22276F-305B-45A8-A754-BFBBE5BA1867-500,0.34326620698537086
AF228AF6-A86E-4849-BE98-7A00512ADCF7-300,0.5239728936761884
AF2BC94F-D511-436C-AAC5-ABE7C6E6ED07-750,0.11436505721458923
AF2C4675-19BF-422A-9033-CECB82A40595-500,0.9812234179791857
AF32DDD5-998B-42C5-9555-0A6C8EC17A04-1000,0.11801625913455417
AF348F32-5A7A-419F-BADB-087E1E5C6EBE-250,0.16573572872657474
AF41EFAE-3240-458E-8EF0-4F502C6AFCEF-850,0.10858172076784729
AF452D9B-016F-4E18-BAA3-C58499DBFD3E-500,0.36580316648886757
AF45591E-2F45-4749-BEBC-A44160A66DE6-500,0.08838866227114386
AF495963-274B-4611-AF0A-A258D2F09A59-500,0.3085407643923642
AF5EBA7B-C39A-4DBE-8462-B6E73A290A4B-700,0.3341975913483932
AF5ED0E8-2E2C-46CF-AEE2-086D4C445A86-500,0.3085407643923642
AF5EFF33-E7ED-4F94-9708-88D57EBC6785-750,0.10322838425288934
AF64E1CD-DBF1-46FF-A38B-7B18B9350340-750,0.33962862887095785
AF66A17C-2D54-4159-BFA2-DDD942E07F24-500,0.22748877111484134
AF738363-5331-4864-B3CE-1F835B50932E-750,0.15466036477577152
AF7F0122-D97A-4079-9A56-D89AA3192BB9-500,0.7021137470559536
AF83A578-A6C1-4B5C-8BC5-39601422C06B-600,0.38290630442851764
AF83C406-A025-4BA0-B915-F24D24DBEFBC-500,0.21731468497591552
AF85B52D-8825-45BF-9FEE-3A76C11D47D7-500,0.5134054516617204
AF89E797-2FC0-4E5B-A7D2-31BD3AE9FD23-750,0.132057218454743
AF8EA48E-6685-48BB-9CA0-3B7F04F7CC22-1250,0.1101306635643872
AF95D7E7-A98A-46C6-A58B-2C341BCB559A-750,0.15247773380840549
